,H25_sex,delta_average,H25_age
852,1.0,0.00382,1
853,1.0,0.00384,3
854,1.0,0.00385,1
855,1.0,0.00386,3
856,1.0,0.00387,2
857,1.0,0.00388,4
858,1.0,0.00389,2
859,1.0,0.0039,5
860,1.0,0.00391,3
861,1.0,0.00393,1
862,1.0,0.00394,3
863,1.0,0.00395,5
864,1.0,0.00397,2
865,1.0,0.00399,2
866,1.0,0.00401,6
867,1.0,0.00402,3
868,1.0,0.00403,2
869,1.0,0.00404,1
870,1.0,0.00405,1
871,1.0,0.00407,2
872,1.0,0.00408,2
873,1.0,0.00409,1
874,1.0,0.0041,4
875,1.0,0.00411,1
876,1.0,0.00413,2
877,1.0,0.00414,2
878,1.0,0.00415,1
879,1.0,0.00416,2
880,1.0,0.00417,3
881,1.0,0.00418,2
882,1.0,0.00419,1
883,1.0,0.00421,1
884,1.0,0.00422,1
885,1.0,0.00423,2
886,1.0,0.00424,1
887,1.0,0.00425,1
888,1.0,0.00426,2
889,1.0,0.00427,1
890,1.0,0.00428,1
891,1.0,0.00429,2
892,1.0,0.0043,1
893,1.0,0.00431,2
894,1.0,0.00432,1
895,1.0,0.00433,3
896,1.0,0.00434,3
897,1.0,0.00435,3
898,1.0,0.00437,2
899,1.0,0.00438,1
900,1.0,0.00439,2
901,1.0,0.0044,2
902,1.0,0.00443,1
903,1.0,0.00445,1
904,1.0,0.00447,2
905,1.0,0.00448,2
906,1.0,0.00449,1
907,1.0,0.00451,1
908,1.0,0.00452,2
909,1.0,0.00453,1
910,1.0,0.00454,2
911,1.0,0.00455,1
912,1.0,0.00456,2
913,1.0,0.00457,1
914,1.0,0.00459,1
915,1.0,0.0046,1
916,1.0,0.00461,1
917,1.0,0.00463,2
918,1.0,0.00464,1
919,1.0,0.00465,2
920,1.0,0.00467,1
921,1.0,0.00469,1
922,1.0,0.0047,1
923,1.0,0.00474,1
924,1.0,0.00476,1
925,1.0,0.00477,2
926,1.0,0.00478,2
927,1.0,0.0048,1
928,1.0,0.00481,2
929,1.0,0.00482,2
930,1.0,0.00483,1
931,1.0,0.00484,3
932,1.0,0.00485,1
933,1.0,0.00487,1
934,1.0,0.00489,1
935,1.0,0.00492,1
936,1.0,0.00494,2
937,1.0,0.00497,2
938,1.0,0.005,1
939,1.0,0.00501,1
940,1.0,0.00504,2
941,1.0,0.00505,1
942,1.0,0.00507,2
943,1.0,0.00508,1
944,1.0,0.00509,2
945,1.0,0.00511,1
946,1.0,0.00513,2
947,1.0,0.00516,1
948,1.0,0.00517,2
949,1.0,0.00518,2
950,1.0,0.00522,1
951,1.0,0.00523,1
952,1.0,0.00524,3
953,1.0,0.00526,2
954,1.0,0.00527,1
955,1.0,0.00529,2
956,1.0,0.00531,1
957,1.0,0.00532,2
958,1.0,0.00533,1
959,1.0,0.00537,1
960,1.0,0.00542,1
961,1.0,0.00543,1
962,1.0,0.00545,1
963,1.0,0.00546,2
964,1.0,0.00547,1
965,1.0,0.00551,1
966,1.0,0.00556,1
967,1.0,0.00557,1
968,1.0,0.00559,1
969,1.0,0.0056,1
970,1.0,0.00562,1
971,1.0,0.00563,1
972,1.0,0.00564,2
973,1.0,0.00569,1
974,1.0,0.00573,1
975,1.0,0.00574,1
976,1.0,0.00575,1
977,1.0,0.00588,1
978,1.0,0.00591,1
979,1.0,0.00593,1
980,1.0,0.00601,1
981,1.0,0.00605,1
982,1.0,0.0061,1
983,1.0,0.00621,1
984,1.0,0.00622,1
985,1.0,0.00635,1
986,1.0,0.00643,1
987,1.0,0.00646,1
988,1.0,0.00651,1
989,1.0,0.00659,1
990,1.0,0.0066,1
991,1.0,0.00662,1
992,1.0,0.00667,1
993,1.0,0.00669,1
994,1.0,0.00671,1
995,1.0,0.00686,1
996,1.0,0.00694,1
997,1.0,0.00728,1
998,1.0,0.00743,1
999,1.0,0.0076,1
1000,1.0,0.0077,1
1001,1.0,0.00781,1
1002,1.0,0.00789,1
1003,1.0,0.00791,1
1004,1.0,0.00809,1
1005,1.0,0.00841,1
1006,1.0,0.00846,1
1007,1.0,0.00848,1
1008,1.0,0.00862,1
1009,1.0,0.00915,1
1010,1.0,0.00963,1
1011,2.0,-0.00674,1
1012,2.0,-0.00657,1
1013,2.0,-0.00643,1
1014,2.0,-0.0061,1
1015,2.0,-0.00607,1
1016,2.0,-0.00579,1
1017,2.0,-0.00547,1
1018,2.0,-0.00534,1
1019,2.0,-0.00531,2
1020,2.0,-0.00518,1
1021,2.0,-0.00513,1
1022,2.0,-0.00497,1
1023,2.0,-0.00496,1
1024,2.0,-0.00485,1
1025,2.0,-0.0048,1
1026,2.0,-0.00472,1
1027,2.0,-0.00453,1
1028,2.0,-0.00452,2
1029,2.0,-0.00451,1
1030,2.0,-0.0045,1
1031,2.0,-0.00442,1
1032,2.0,-0.00433,2
1033,2.0,-0.00425,3
1034,2.0,-0.00424,1
1035,2.0,-0.00422,1
1036,2.0,-0.00421,2
1037,2.0,-0.00415,1
1038,2.0,-0.00414,1
1039,2.0,-0.00412,1
1040,2.0,-0.0041,1
1041,2.0,-0.00406,2
1042,2.0,-0.00404,1
1043,2.0,-0.00401,1
1044,2.0,-0.00396,2
1045,2.0,-0.00391,1
1046,2.0,-0.00389,2
1047,2.0,-0.00386,1
1048,2.0,-0.0038,1
1049,2.0,-0.00379,1
1050,2.0,-0.00373,1
1051,2.0,-0.0037,2
1052,2.0,-0.00369,2
1053,2.0,-0.00368,1
1054,2.0,-0.00367,3
1055,2.0,-0.00364,3
1056,2.0,-0.00363,1
1057,2.0,-0.00362,1
1058,2.0,-0.00361,1
1059,2.0,-0.0036,1
1060,2.0,-0.00359,1
1061,2.0,-0.00357,3
1062,2.0,-0.00356,1
1063,2.0,-0.00354,1
1064,2.0,-0.00353,2
1065,2.0,-0.00349,1
1066,2.0,-0.00348,1
1067,2.0,-0.00347,2
1068,2.0,-0.00346,1
1069,2.0,-0.00345,2
1070,2.0,-0.00344,1
1071,2.0,-0.00342,4
1072,2.0,-0.00341,1
1073,2.0,-0.00335,1
1074,2.0,-0.00333,1
1075,2.0,-0.00331,2
1076,2.0,-0.0033,3
1077,2.0,-0.00329,1
1078,2.0,-0.00324,1
1079,2.0,-0.00321,1
1080,2.0,-0.00319,1
1081,2.0,-0.00318,2
1082,2.0,-0.00315,1
1083,2.0,-0.00314,2
1084,2.0,-0.00313,1
1085,2.0,-0.00311,1
1086,2.0,-0.0031,2
1087,2.0,-0.00309,1
1088,2.0,-0.00308,1
1089,2.0,-0.00307,1
1090,2.0,-0.00306,1
1091,2.0,-0.00304,3
1092,2.0,-0.00303,2
1093,2.0,-0.00302,2
1094,2.0,-0.003,2
1095,2.0,-0.00299,3
1096,2.0,-0.00298,1
1097,2.0,-0.00297,3
1098,2.0,-0.00295,2
1099,2.0,-0.00294,3
1100,2.0,-0.00293,1
1101,2.0,-0.00292,1
1102,2.0,-0.00291,3
1103,2.0,-0.0029,3
1104,2.0,-0.00289,1
1105,2.0,-0.00287,1
1106,2.0,-0.00286,3
1107,2.0,-0.00285,1
1108,2.0,-0.00284,2
1109,2.0,-0.00283,3
1110,2.0,-0.00282,3
1111,2.0,-0.00281,3
1112,2.0,-0.00279,4
1113,2.0,-0.00276,3
1114,2.0,-0.00275,4
1115,2.0,-0.00274,3
1116,2.0,-0.00272,1
1117,2.0,-0.00271,1
1118,2.0,-0.0027,2
1119,2.0,-0.00269,4
1120,2.0,-0.00268,4
1121,2.0,-0.00267,1
1122,2.0,-0.00266,6
1123,2.0,-0.00265,3
1124,2.0,-0.00264,3
1125,2.0,-0.00263,2
1126,2.0,-0.00262,2
1127,2.0,-0.00261,2
1128,2.0,-0.0026,1
1129,2.0,-0.00259,1
1130,2.0,-0.00258,1
1131,2.0,-0.00257,4
1132,2.0,-0.00256,3
1133,2.0,-0.00255,1
1134,2.0,-0.00253,2
1135,2.0,-0.00252,4
1136,2.0,-0.00251,1
1137,2.0,-0.00249,3
1138,2.0,-0.00248,3
1139,2.0,-0.00247,1
1140,2.0,-0.00246,4
1141,2.0,-0.00245,3
1142,2.0,-0.00244,1
1143,2.0,-0.00243,3
1144,2.0,-0.00242,3
1145,2.0,-0.00241,3
1146,2.0,-0.0024,2
1147,2.0,-0.00239,5
1148,2.0,-0.00238,5
1149,2.0,-0.00237,5
1150,2.0,-0.00236,6
1151,2.0,-0.00234,6
1152,2.0,-0.00233,4
1153,2.0,-0.00232,2
1154,2.0,-0.00231,3
1155,2.0,-0.0023,3
1156,2.0,-0.00229,3
1157,2.0,-0.00228,2
1158,2.0,-0.00227,2
1159,2.0,-0.00226,4
1160,2.0,-0.00224,3
1161,2.0,-0.00223,3
1162,2.0,-0.00222,1
1163,2.0,-0.00221,4
1164,2.0,-0.00219,5
1165,2.0,-0.00218,4
1166,2.0,-0.00217,4
1167,2.0,-0.00216,5
1168,2.0,-0.00215,2
1169,2.0,-0.00214,2
1170,2.0,-0.00213,6
1171,2.0,-0.00212,3
1172,2.0,-0.00211,3
1173,2.0,-0.0021,2
1174,2.0,-0.00209,4
1175,2.0,-0.00208,7
1176,2.0,-0.00207,5
1177,2.0,-0.00206,5
1178,2.0,-0.00205,2
1179,2.0,-0.00204,8
1180,2.0,-0.00203,3
1181,2.0,-0.00202,5
1182,2.0,-0.00201,4
1183,2.0,-0.002,4
1184,2.0,-0.00199,8
1185,2.0,-0.00198,9
1186,2.0,-0.00197,5
1187,2.0,-0.00196,6
1188,2.0,-0.00195,4
1189,2.0,-0.00194,3
1190,2.0,-0.00193,5
1191,2.0,-0.00192,4
1192,2.0,-0.00191,4
1193,2.0,-0.0019,5
1194,2.0,-0.00189,5
1195,2.0,-0.00188,5
1196,2.0,-0.00187,4
1197,2.0,-0.00186,6
1198,2.0,-0.00185,7
1199,2.0,-0.00184,3
1200,2.0,-0.00183,3
1201,2.0,-0.00182,3
1202,2.0,-0.00181,7
1203,2.0,-0.0018,3
1204,2.0,-0.00179,4
1205,2.0,-0.00178,4
1206,2.0,-0.00177,7
1207,2.0,-0.00176,8
1208,2.0,-0.00175,8
1209,2.0,-0.00174,2
1210,2.0,-0.00173,2
1211,2.0,-0.00172,1
1212,2.0,-0.00171,2
1213,2.0,-0.0017,4
1214,2.0,-0.00169,3
1215,2.0,-0.00168,8
1216,2.0,-0.00167,3
1217,2.0,-0.00166,7
1218,2.0,-0.00165,4
1219,2.0,-0.00164,3
1220,2.0,-0.00163,3
1221,2.0,-0.00162,4
1222,2.0,-0.00161,7
1223,2.0,-0.0016,4
1224,2.0,-0.00159,4
1225,2.0,-0.00158,8
1226,2.0,-0.00157,8
1227,2.0,-0.00156,7
1228,2.0,-0.00155,6
1229,2.0,-0.00154,3
1230,2.0,-0.00153,11
1231,2.0,-0.00152,5
1232,2.0,-0.00151,1
1233,2.0,-0.0015,5
1234,2.0,-0.00149,8
1235,2.0,-0.00148,6
1236,2.0,-0.00147,6
1237,2.0,-0.00146,4
1238,2.0,-0.00145,4
1239,2.0,-0.00144,8
1240,2.0,-0.00143,9
1241,2.0,-0.00142,8
1242,2.0,-0.00141,6
1243,2.0,-0.0014,7
1244,2.0,-0.00139,10
1245,2.0,-0.00138,10
1246,2.0,-0.00137,8
1247,2.0,-0.00136,8
1248,2.0,-0.00135,9
1249,2.0,-0.00134,8
1250,2.0,-0.00133,9
1251,2.0,-0.00132,11
1252,2.0,-0.00131,10
1253,2.0,-0.0013,10
1254,2.0,-0.00129,10
1255,2.0,-0.00128,10
1256,2.0,-0.00127,8
1257,2.0,-0.00126,9
1258,2.0,-0.00125,13
1259,2.0,-0.00124,13
1260,2.0,-0.00123,13
1261,2.0,-0.00122,9
1262,2.0,-0.00121,12
1263,2.0,-0.0012,12
1264,2.0,-0.00119,8
1265,2.0,-0.00118,16
1266,2.0,-0.00117,15
1267,2.0,-0.00116,12
1268,2.0,-0.00115,9
1269,2.0,-0.00114,10
1270,2.0,-0.00113,16
1271,2.0,-0.00112,6
1272,2.0,-0.00111,9
1273,2.0,-0.0011,9
1274,2.0,-0.00109,17
1275,2.0,-0.00108,9
1276,2.0,-0.00107,13
1277,2.0,-0.00106,14
1278,2.0,-0.00105,12
1279,2.0,-0.00104,18
1280,2.0,-0.00103,19
1281,2.0,-0.00102,8
1282,2.0,-0.00101,12
1283,2.0,-0.001,12
1284,2.0,-0.00099,17
1285,2.0,-0.00098,17
1286,2.0,-0.00097,17
1287,2.0,-0.00096,20
1288,2.0,-0.00095,15
1289,2.0,-0.00094,11
1290,2.0,-0.00093,10
1291,2.0,-0.00092,22
1292,2.0,-0.00091,20
1293,2.0,-0.0009,17
1294,2.0,-0.00089,17
1295,2.0,-0.00088,12
1296,2.0,-0.00087,14
1297,2.0,-0.00086,28
1298,2.0,-0.00085,46
1299,2.0,-0.00084,11
1300,2.0,-0.00083,16
1301,2.0,-0.00082,23
1302,2.0,-0.00081,18
1303,2.0,-0.0008,26
1304,2.0,-0.00079,18
1305,2.0,-0.00078,36
1306,2.0,-0.00077,25
1307,2.0,-0.00076,14
1308,2.0,-0.00075,16
1309,2.0,-0.00074,20
1310,2.0,-0.00073,21
1311,2.0,-0.00072,18
1312,2.0,-0.00071,24
1313,2.0,-0.0007,21
1314,2.0,-0.00069,32
1315,2.0,-0.00068,25
1316,2.0,-0.00067,25
1317,2.0,-0.00066,78
1318,2.0,-0.00065,30
1319,2.0,-0.00064,32
1320,2.0,-0.00063,41
1321,2.0,-0.00062,31
1322,2.0,-0.00061,19
1323,2.0,-0.0006,38
1324,2.0,-0.00059,19
1325,2.0,-0.00058,36
1326,2.0,-0.00057,34
1327,2.0,-0.00056,27
1328,2.0,-0.00055,37
1329,2.0,-0.00054,34
1330,2.0,-0.00053,43
1331,2.0,-0.00052,39
1332,2.0,-0.00051,54
1333,2.0,-0.0005,37
1334,2.0,-0.00049,42
1335,2.0,-0.00048,255
1336,2.0,-0.00047,57
1337,2.0,-0.00046,38
1338,2.0,-0.00045,58
1339,2.0,-0.00044,68
1340,2.0,-0.00043,82
1341,2.0,-0.00042,42
1342,2.0,-0.00041,46
1343,2.0,-0.0004,47
1344,2.0,-0.00039,79
1345,2.0,-0.00038,53
1346,2.0,-0.00037,88
1347,2.0,-0.00036,65
1348,2.0,-0.00035,53
1349,2.0,-0.00034,65
1350,2.0,-0.00033,66
1351,2.0,-0.00032,123
1352,2.0,-0.00031,95
1353,2.0,-0.0003,136
1354,2.0,-0.00029,113
1355,2.0,-0.00028,97
1356,2.0,-0.00027,131
1357,2.0,-0.00026,220
1358,2.0,-0.00025,86
1359,2.0,-0.00024,100
1360,2.0,-0.00023,116
1361,2.0,-0.00022,349
1362,2.0,-0.00021,146
1363,2.0,-0.0002,76
1364,2.0,-0.00019,111
1365,2.0,-0.00018,70
1366,2.0,-0.00017,73
1367,2.0,-0.00016,128
1368,2.0,-0.00015,530
1369,2.0,-0.00014,81
1370,2.0,-0.00013,100
1371,2.0,-0.00012,68
1372,2.0,-0.00011,297
1373,2.0,-0.0001,113
1374,2.0,-9e-05,381
1375,2.0,-8e-05,142
1376,2.0,-7e-05,581
1377,2.0,-6e-05,3897
1378,2.0,-5e-05,729
1379,2.0,-4e-05,133
1380,2.0,-3e-05,112
1381,2.0,-2e-05,213
1382,2.0,-1e-05,505
1383,2.0,0.0,100
1384,2.0,1e-05,116
1385,2.0,2e-05,194
1386,2.0,3e-05,417
1387,2.0,4e-05,248
1388,2.0,5e-05,103
1389,2.0,6e-05,137
1390,2.0,7e-05,270
1391,2.0,8e-05,265
1392,2.0,9e-05,120
1393,2.0,0.0001,74
1394,2.0,0.00011,191
1395,2.0,0.00012,193
1396,2.0,0.00013,398
1397,2.0,0.00014,245
1398,2.0,0.00015,137
1399,2.0,0.00016,200
1400,2.0,0.00017,549
1401,2.0,0.00018,379
1402,2.0,0.00019,171
1403,2.0,0.0002,217
1404,2.0,0.00021,244
1405,2.0,0.00022,260
1406,2.0,0.00023,82
1407,2.0,0.00024,256
1408,2.0,0.00025,119
1409,2.0,0.00026,128
1410,2.0,0.00027,189
1411,2.0,0.00028,86
1412,2.0,0.00029,72
1413,2.0,0.0003,91
1414,2.0,0.00031,98
1415,2.0,0.00032,95
1416,2.0,0.00033,84
1417,2.0,0.00034,70
1418,2.0,0.00035,65
1419,2.0,0.00036,96
1420,2.0,0.00037,61
1421,2.0,0.00038,60
1422,2.0,0.00039,61
1423,2.0,0.0004,73
1424,2.0,0.00041,54
1425,2.0,0.00042,73
1426,2.0,0.00043,64
1427,2.0,0.00044,67
1428,2.0,0.00045,55
1429,2.0,0.00046,45
1430,2.0,0.00047,34
1431,2.0,0.00048,54
1432,2.0,0.00049,62
1433,2.0,0.0005,50
1434,2.0,0.00051,37
1435,2.0,0.00052,91
1436,2.0,0.00053,49
1437,2.0,0.00054,36
1438,2.0,0.00055,41
1439,2.0,0.00056,41
1440,2.0,0.00057,35
1441,2.0,0.00058,31
1442,2.0,0.00059,41
1443,2.0,0.0006,30
1444,2.0,0.00061,35
1445,2.0,0.00062,30
1446,2.0,0.00063,28
1447,2.0,0.00064,25
1448,2.0,0.00065,18
1449,2.0,0.00066,33
1450,2.0,0.00067,19
1451,2.0,0.00068,25
1452,2.0,0.00069,15
1453,2.0,0.0007,21
1454,2.0,0.00071,22
1455,2.0,0.00072,23
1456,2.0,0.00073,15
1457,2.0,0.00074,24
1458,2.0,0.00075,21
1459,2.0,0.00076,29
1460,2.0,0.00077,18
1461,2.0,0.00078,12
1462,2.0,0.00079,17
1463,2.0,0.0008,11
1464,2.0,0.00081,19
1465,2.0,0.00082,15
1466,2.0,0.00083,32
1467,2.0,0.00084,19
1468,2.0,0.00085,17
1469,2.0,0.00086,20
1470,2.0,0.00087,17
1471,2.0,0.00088,4
1472,2.0,0.00089,16
1473,2.0,0.0009,14
1474,2.0,0.00091,17
1475,2.0,0.00092,8
1476,2.0,0.00093,9
1477,2.0,0.00094,8
1478,2.0,0.00095,11
1479,2.0,0.00096,9
1480,2.0,0.00097,14
1481,2.0,0.00098,20
1482,2.0,0.00099,13
1483,2.0,0.001,13
1484,2.0,0.00101,19
1485,2.0,0.00102,13
1486,2.0,0.00103,11
1487,2.0,0.00104,8
1488,2.0,0.00105,3
1489,2.0,0.00106,17
1490,2.0,0.00107,11
1491,2.0,0.00108,9
1492,2.0,0.00109,11
1493,2.0,0.0011,8
1494,2.0,0.00111,5
1495,2.0,0.00112,8
1496,2.0,0.00113,6
1497,2.0,0.00114,8
1498,2.0,0.00115,3
1499,2.0,0.00116,7
1500,2.0,0.00117,12
1501,2.0,0.00118,5
1502,2.0,0.00119,9
1503,2.0,0.0012,7
1504,2.0,0.00121,9
1505,2.0,0.00122,6
1506,2.0,0.00123,5
1507,2.0,0.00124,3
1508,2.0,0.00125,7
1509,2.0,0.00126,5
1510,2.0,0.00127,7
1511,2.0,0.00128,4
1512,2.0,0.00129,6
1513,2.0,0.0013,12
1514,2.0,0.00131,12
1515,2.0,0.00132,3
1516,2.0,0.00133,13
1517,2.0,0.00134,6
1518,2.0,0.00135,9
1519,2.0,0.00136,4
1520,2.0,0.00137,6
1521,2.0,0.00138,3
1522,2.0,0.00139,5
1523,2.0,0.0014,5
1524,2.0,0.00141,3
1525,2.0,0.00142,4
1526,2.0,0.00143,2
1527,2.0,0.00144,8
1528,2.0,0.00145,4
1529,2.0,0.00146,1
1530,2.0,0.00147,5
1531,2.0,0.00148,3
1532,2.0,0.00149,4
1533,2.0,0.0015,2
1534,2.0,0.00151,2
1535,2.0,0.00152,3
1536,2.0,0.00153,3
1537,2.0,0.00154,6
1538,2.0,0.00155,6
1539,2.0,0.00156,6
1540,2.0,0.00157,2
1541,2.0,0.00158,11
1542,2.0,0.00159,2
1543,2.0,0.00161,2
1544,2.0,0.00162,3
1545,2.0,0.00163,4
1546,2.0,0.00164,3
1547,2.0,0.00165,3
1548,2.0,0.00166,2
1549,2.0,0.00167,2
1550,2.0,0.00168,1
1551,2.0,0.00169,1
1552,2.0,0.0017,2
1553,2.0,0.00171,1
1554,2.0,0.00172,3
1555,2.0,0.00173,1
1556,2.0,0.00175,1
1557,2.0,0.00177,3
1558,2.0,0.00178,3
1559,2.0,0.00179,3
1560,2.0,0.0018,4
1561,2.0,0.00181,4
1562,2.0,0.00182,2
1563,2.0,0.00183,6
1564,2.0,0.00184,2
1565,2.0,0.00185,1
1566,2.0,0.00186,5
1567,2.0,0.00188,1
1568,2.0,0.00189,3
1569,2.0,0.00191,3
1570,2.0,0.00192,2
1571,2.0,0.00193,3
1572,2.0,0.00194,2
1573,2.0,0.00195,1
1574,2.0,0.00196,2
1575,2.0,0.00197,4
1576,2.0,0.00198,1
1577,2.0,0.00199,1
1578,2.0,0.002,4
1579,2.0,0.00201,1
1580,2.0,0.00202,1
1581,2.0,0.00203,4
1582,2.0,0.00205,3
1583,2.0,0.00206,3
1584,2.0,0.00208,2
1585,2.0,0.00209,1
1586,2.0,0.0021,2
1587,2.0,0.00211,2
1588,2.0,0.00213,2
1589,2.0,0.00217,4
1590,2.0,0.00218,1
1591,2.0,0.0022,1
1592,2.0,0.00221,1
1593,2.0,0.00222,2
1594,2.0,0.00223,4
1595,2.0,0.00224,2
1596,2.0,0.00225,1
1597,2.0,0.00226,1
1598,2.0,0.00227,1
1599,2.0,0.00228,1
1600,2.0,0.00229,2
1601,2.0,0.00231,1
1602,2.0,0.00233,1
1603,2.0,0.00234,2
1604,2.0,0.00235,2
1605,2.0,0.00237,1
1606,2.0,0.00238,2
1607,2.0,0.00239,4
1608,2.0,0.00243,1
1609,2.0,0.00244,1
1610,2.0,0.00245,2
1611,2.0,0.00246,1
1612,2.0,0.00249,1
1613,2.0,0.00251,1
1614,2.0,0.00255,1
1615,2.0,0.00256,3
1616,2.0,0.00258,1
1617,2.0,0.0026,1
1618,2.0,0.00264,2
1619,2.0,0.00267,1
1620,2.0,0.00269,5
1621,2.0,0.00271,2
1622,2.0,0.00273,2
1623,2.0,0.00276,1
1624,2.0,0.00278,3
1625,2.0,0.00281,1
1626,2.0,0.00283,1
1627,2.0,0.00284,2
1628,2.0,0.00285,1
1629,2.0,0.00286,3
1630,2.0,0.00288,2
1631,2.0,0.00295,1
1632,2.0,0.00296,2
1633,2.0,0.00297,2
1634,2.0,0.00298,1
1635,2.0,0.00304,1
1636,2.0,0.00305,1
1637,2.0,0.00311,1
1638,2.0,0.00323,1
1639,2.0,0.00324,2
1640,2.0,0.00325,1
1641,2.0,0.00328,1
1642,2.0,0.00337,1
1643,2.0,0.00338,1
1644,2.0,0.00342,1
1645,2.0,0.00347,1
1646,2.0,0.00349,1
1647,2.0,0.00359,1
1648,2.0,0.0036,1
1649,2.0,0.00373,1
1650,2.0,0.00374,1
1651,2.0,0.00381,2
1652,2.0,0.00382,1
1653,2.0,0.00385,1
1654,2.0,0.00402,1
1655,2.0,0.00406,1
1656,2.0,0.00415,1
1657,2.0,0.00422,1
1658,2.0,0.00426,1
1659,2.0,0.00428,1
1660,2.0,0.0043,1
1661,2.0,0.00433,1
1662,2.0,0.00441,1
1663,2.0,0.00444,1
1664,2.0,0.00457,1
1665,2.0,0.00465,2
1666,2.0,0.00466,1
1667,2.0,0.00471,1
1668,2.0,0.00475,1
1669,2.0,0.00492,1
1670,2.0,0.00493,1
1671,2.0,0.005,1
1672,2.0,0.00502,1
1673,2.0,0.00504,1
1674,2.0,0.00514,1
1675,2.0,0.0054,1
1676,2.0,0.00548,1
1677,2.0,0.0056,1
1678,2.0,0.00613,1
1679,2.0,0.00626,1
1680,2.0,0.00627,1
1681,2.0,0.00637,1
1682,2.0,0.00668,1
1683,2.0,0.00709,1
1684,2.0,0.00732,1
1685,2.0,0.00794,1
